238162,psychology,168.79
134665,psychology,161.49
174176,psychology,165.75
708300,psychology,157.37
726365,psychology,174.04
911981,psychology,168.68
482523,psychology,167.8
605401,psychology,158.29
760624,psychology,165.13
435424,psychology,160.11
589134,psychology,161.52
143375,psychology,160.04
284668,psychology,157.43
143241,psychology,158.1
351953,psychology,162.1
667159,psychology,153.58
857034,psychology,166.78
370607,psychology,162.63
981790,psychology,167.3
553627,psychology,164.84
542313,psychology,166.13
338763,psychology,154.82
986897,psychology,157.46
817917,psychology,160.74
293772,psychology,163.93
531564,psychology,169.76
966649,psychology,161.64
812647,psychology,170.52
702183,psychology,166.02
994006,psychology,170.02
148950,psychology,164.03
764226,psychology,159.54
201961,psychology,154.83
378404,psychology,164.19
574887,psychology,167.98
282699,psychology,161.63
264862,psychology,160.21
762163,psychology,161.53
378923,psychology,157.03
963552,psychology,160.48
424563,psychology,162.27
234220,psychology,163.56
178275,psychology,162.94
708233,psychology,166.8
214784,psychology,163.93
217742,psychology,173.68
264688,psychology,165.08
444642,psychology,173.62
355299,psychology,159.16
776559,psychology,166.31
232875,psychology,161.81
803803,psychology,166.73
290379,psychology,166.7
603748,psychology,150.8
293102,psychology,155.71
742725,psychology,155.06
932052,psychology,165.6
863188,psychology,171.71
862788,psychology,161.43
333599,psychology,167.95
684213,psychology,166.42
784610,psychology,157.28
220457,psychology,165.57
148788,psychology,159
998138,psychology,171.97
826003,psychology,163.11
943693,psychology,172.66
529766,psychology,160.87
349185,psychology,166.67
199996,psychology,162.94
291634,psychology,151.73
304114,psychology,157.68
734232,psychology,166.8
124591,psychology,162.99
556358,psychology,156.9
483213,psychology,159.72
850488,psychology,164.73
432117,psychology,157.62
799497,psychology,168.88
231000,psychology,159.64
620608,psychology,173.65
829924,psychology,157.12
974285,psychology,164.44
749174,psychology,154.6
125778,psychology,159.16
995060,psychology,159.91
638586,psychology,165.6
944892,psychology,168.69
696745,psychology,165.02
360871,psychology,161.17
397742,psychology,167.96
407841,psychology,167.87
278557,psychology,163.99
566643,psychology,166.57
378402,psychology,165.66
557821,psychology,157.65
120198,psychology,167.64
724466,psychology,159.54
740140,psychology,159.85
717042,psychology,164.31
949847,psychology,161.54
840712,psychology,162.55
818583,psychology,166.71
306995,psychology,169.29
949646,psychology,162.17
953004,psychology,165.17
997547,psychology,161.94
651659,psychology,164.61
438618,psychology,165.82
713896,psychology,159.77
741986,psychology,164.87
480406,psychology,166.74
840786,psychology,163.83
930495,psychology,173.19
663439,psychology,159.82
822691,psychology,159.08
960057,psychology,153.29
820836,psychology,168.51
563977,psychology,168.26
184425,psychology,162.84
840609,psychology,168.44
198121,psychology,164.35
666348,psychology,164.96
953853,psychology,163.95
397406,psychology,165.82
411287,psychology,163.88
322345,psychology,179.24
608108,psychology,156.63
165371,psychology,152.69
754092,psychology,156.78
453300,psychology,157.05
978803,psychology,160.82
546059,psychology,162.34
553506,psychology,162.05
573046,psychology,166.4
856676,psychology,165.53
474738,psychology,167.6
762779,psychology,173.47
713923,psychology,170.3
913066,psychology,155.96
786004,psychology,149.98
404540,psychology,168.46
142957,psychology,152.8
277461,psychology,163.68
709698,psychology,163.5
889034,psychology,176.04
218227,psychology,162.9
357107,psychology,160.4
856303,psychology,164.65
173832,psychology,164.71
843215,psychology,163.7
966526,psychology,159.82
414490,psychology,156.31
919321,psychology,165.11
752210,psychology,155.62
205219,psychology,157.4
518310,psychology,170.91
957570,psychology,160.9
892664,psychology,162.5
147498,psychology,168.45
736937,psychology,161.58
131632,psychology,169.19
720746,psychology,161.33
481222,psychology,169.09
186006,psychology,166.9
173145,psychology,162.08
405678,psychology,158.35
323664,psychology,157.33
321451,psychology,161.76
538715,psychology,160.79
587006,psychology,160.96
960099,psychology,168.93
477511,psychology,161.6
753564,psychology,169.84
955697,psychology,160.26
568571,psychology,168.86
674741,psychology,160.31
193824,psychology,164.31
511456,psychology,168.85
436464,psychology,160.93
172005,psychology,160.79
342704,psychology,174.76
348909,psychology,168.74
434189,psychology,160.83
327219,psychology,167.01
665375,psychology,161.24
825359,psychology,167.34
238124,psychology,171.4
455296,psychology,154.12
995460,psychology,169.19
933686,psychology,171.64
345843,psychology,163.57
580277,psychology,173.29
605540,psychology,164.19
246020,psychology,156.22
615853,psychology,150.75
643794,psychology,161.39
526670,psychology,167.38
301734,psychology,165.12
859166,psychology,165.67
244162,psychology,160
488987,psychology,164.12
852262,psychology,153.93
889417,psychology,158.95
668912,psychology,158.62
971863,psychology,166.27
309041,psychology,163.22
484640,psychology,156.69
518112,psychology,163.25
115561,psychology,159.35
720420,psychology,159.49
861062,psychology,168.24
506367,psychology,163.95
741128,psychology,165.58
771849,psychology,168.36
716849,psychology,164.33
796572,psychology,166.45
199696,psychology,167.21
414949,psychology,170
430417,psychology,166.02
693085,psychology,171.38
864546,psychology,163.43
633712,psychology,163.03
810275,psychology,173.03
111249,psychology,160.38
950934,psychology,163.28
926621,psychology,168.56
616362,psychology,164.16
788737,psychology,171.34
565060,psychology,169.22
381881,psychology,164.97
135504,psychology,158.85
191415,psychology,166.54
645625,psychology,155.39
292108,psychology,164.7
420975,psychology,167.92
353093,psychology,164.52
798193,psychology,168.33
988912,psychology,174.96
390726,psychology,168.58
146279,psychology,164.83
923380,psychology,166.97
675075,psychology,165.73
951850,psychology,155.78
630256,psychology,160.92
796577,psychology,170.31
685519,psychology,163.05
784407,psychology,166.63
699019,psychology,157.54
724889,psychology,163.67
415538,psychology,166.73
103428,psychology,155.51
530636,psychology,165.29
644559,psychology,162.26
223414,psychology,157.93
510881,psychology,163.09
395060,psychology,152.45
934420,psychology,151.13
984055,psychology,156.57
224983,psychology,157.63
794804,psychology,156.59
745421,psychology,153.43
676588,psychology,164.95
853532,psychology,154.18
958153,psychology,163.93
932183,psychology,167.8
665934,psychology,163.29
889297,psychology,163.83
373076,psychology,161.14
804321,psychology,154.82
952796,psychology,163.05
406954,psychology,168.8
300907,psychology,173.24
573332,psychology,160.84
678764,psychology,153.99
977574,psychology,164.25
510424,psychology,165.45
154554,psychology,162
668656,psychology,156.73
466286,psychology,174.88
459600,psychology,149.8
459905,psychology,160.38
788522,psychology,155.74
435351,psychology,159.66
965040,psychology,165.12
174333,psychology,164.09
168294,psychology,159.23
728257,psychology,167.74
134453,psychology,166.86
687818,psychology,167
126833,psychology,160.87
164317,psychology,169.3
747431,psychology,167.08
808052,psychology,177.65
311503,psychology,169.38
427083,psychology,169.92
265884,psychology,163.6
567423,psychology,155.93
110592,psychology,161.18
966600,psychology,158.97
777880,psychology,160.07
232918,psychology,166.48
885044,psychology,160.12
639447,psychology,158.18
664807,psychology,160.96
299213,psychology,162.38
268239,psychology,165.64
301979,psychology,157.85
329789,psychology,165.12
240024,psychology,163.75
439440,psychology,170.88
951571,psychology,162.08
854723,psychology,162.53
716973,psychology,156.6
593296,psychology,155.38
330665,psychology,165.08
218632,psychology,161.87
607174,psychology,166.18
698346,psychology,158.19
513363,psychology,174.22
715300,psychology,164
550463,psychology,169.29
658981,psychology,162
676571,psychology,162.37
563078,psychology,167.25
489899,psychology,166.48
505989,psychology,156.89
390412,psychology,154.53
625509,psychology,157.02
928190,psychology,155.2
707771,psychology,163.64
257541,psychology,160.95
204299,psychology,161.19
467013,psychology,155.52
256547,psychology,167.76
505475,psychology,165.81
120718,psychology,162.79
440932,psychology,169.14
251699,psychology,158.3
209128,psychology,165.67
991313,psychology,165.29
817748,psychology,165.3
503315,psychology,159.13
254349,psychology,165.17
640477,psychology,160.35
957633,psychology,158.17
891510,psychology,156.42
338619,psychology,169.24
969119,psychology,158.46
159401,psychology,162.31
974744,psychology,156.39
905362,psychology,161.6
561058,psychology,144.81
162033,psychology,157.08
881126,psychology,155.14
190966,psychology,157.5
352986,psychology,162.08
317396,psychology,161.44
966637,psychology,174.42
435207,psychology,160.03
290064,psychology,161.87
275975,psychology,154.32
728771,psychology,160.57
544133,psychology,155.65
306737,psychology,163.47
230670,psychology,168.18
847052,psychology,165.61
447996,psychology,159.29
495844,psychology,153.97
212684,psychology,171.65
640067,psychology,175.03
376111,psychology,163.99
722310,psychology,157.64
810616,psychology,170.15
481220,psychology,159.91
632081,psychology,160.61
678960,psychology,168.37
409433,psychology,155.38
428292,psychology,152.11
296513,psychology,165.71
961123,psychology,165.59
375357,psychology,163.84
702853,psychology,166.14
332323,psychology,169.49
854445,psychology,168.85
521355,psychology,160.05
283114,psychology,167.93
753682,psychology,164.29
794783,psychology,160.41
334261,psychology,156.47
127102,psychology,167
769162,psychology,161.28
719147,psychology,163.57
238915,psychology,158.76
862711,psychology,154.43
717195,psychology,164.28
743925,psychology,162.94
868938,psychology,170.16
824243,psychology,167.89
977216,psychology,169.32
988133,psychology,159.02
665749,psychology,157.94
325288,psychology,156.04
304441,psychology,166.15
777298,psychology,179.25
382743,psychology,167.46
458298,psychology,158.88
866092,psychology,168.09
552090,psychology,156.85
155724,psychology,155.15
447715,psychology,167.4
417982,psychology,158.85
538661,psychology,165.11
226439,psychology,171.35
837083,psychology,165.59
762138,psychology,168.62
137262,psychology,154.11
737799,psychology,167.08
582564,psychology,175.53
423569,psychology,166.4
270809,psychology,154.49
917027,psychology,162.14
551611,psychology,160.44
153294,psychology,165.49
184751,psychology,165.66
782980,psychology,165.62
627147,psychology,161.22
194700,psychology,159.87
261877,psychology,159.93
212782,psychology,168.18
727613,psychology,152.7
891864,psychology,162.11
611601,psychology,164.85
902204,psychology,159.57
503744,psychology,166.03
966897,psychology,162.89
127558,psychology,157.93
890265,psychology,164.22
573825,psychology,161.77
591204,psychology,160.96
924113,psychology,159.23
671921,psychology,163.65
585993,psychology,152.74
600084,psychology,161.02
491899,psychology,160.19
368499,psychology,158.08
866649,psychology,167.03
461115,psychology,159.1
157843,psychology,166.39
471677,psychology,168.88
945891,psychology,162.4
722303,psychology,164.89
486400,psychology,166.96
427549,psychology,162.84
208460,psychology,166.39
375850,psychology,156.08
751615,psychology,169.65
644572,psychology,157.64
583750,psychology,152.84
279737,psychology,171.22
439538,psychology,162.94
428558,psychology,165.87
384158,psychology,161.22
202820,psychology,157.46
727629,psychology,145.72
235573,psychology,166.88
519971,psychology,161.66
289581,psychology,162.17
164816,psychology,165.62
937701,psychology,155.18
362407,psychology,159.13
808463,psychology,169.86
905995,psychology,166.72
427826,psychology,155.97
348118,psychology,150.7
404481,psychology,160.03
771846,psychology,164.52
374175,psychology,168.69
822145,psychology,163.84
935324,psychology,156.88
312695,psychology,165.05
728193,psychology,156.59
446620,psychology,157.8
987121,psychology,159.56
520545,psychology,156.27
792458,psychology,161.75
860407,psychology,158.15
251861,psychology,161.67
181995,psychology,160.65
976491,psychology,160.96
218977,psychology,160.42
359978,psychology,170.35
187238,psychology,166.79
443501,psychology,163.64
480588,psychology,154.91
515222,psychology,154
581835,psychology,152.06
845890,psychology,178.2
877200,psychology,168.86
826260,psychology,164.77
243548,psychology,157.73
474479,psychology,156.74
552023,psychology,166.43
899696,psychology,172.25
736875,psychology,153.61
554613,psychology,160.73
492108,psychology,162.82
219735,psychology,151.91
373622,psychology,168.11
132142,psychology,160.93
910788,psychology,174.24
877176,psychology,161.06
778587,psychology,165.64
106679,psychology,156.77
839360,psychology,159.73
160443,psychology,156.61
228193,psychology,165.55
190060,psychology,170.75
432452,psychology,159.9
677043,psychology,165.8
126690,psychology,160.42
823367,psychology,163.88
137676,psychology,170.14
633428,psychology,163.99
459679,psychology,157.37
755558,psychology,158.4
935353,psychology,162.33
865232,psychology,162.2
784770,psychology,158.35
952563,psychology,164.33
968437,psychology,170.54
314890,psychology,161.86
866891,psychology,162.13
581790,psychology,150.71
395788,psychology,158.87
420657,psychology,155.33
981338,psychology,161.09
695600,psychology,166.31
373276,psychology,172.01
944943,psychology,173.59
758937,psychology,162.63
852276,psychology,161.47
761471,psychology,167.98
666062,psychology,166.1
442467,psychology,167.68
946292,psychology,167.75
470612,psychology,154.83
436110,psychology,166.39
180895,psychology,162.78
559725,psychology,158.95
310026,psychology,159.33
519997,psychology,170.63
129646,psychology,158.67
522188,psychology,156.23
970304,psychology,164.53
468142,psychology,174.8
873198,psychology,163.45
999791,psychology,165.06
423223,psychology,157.93
296553,psychology,172.88
789032,psychology,164.01
760177,psychology,166.33
235151,psychology,157.85
379434,psychology,168.19
866305,psychology,165.53
228033,psychology,156.69
325556,psychology,163.53
498704,psychology,160.72
508928,psychology,163.92
958978,psychology,161.87
782930,psychology,162.21
158204,psychology,157.39
608032,psychology,161.45
599281,psychology,167.68
863986,psychology,173.28
315890,psychology,156.66
256351,psychology,176.9
308806,psychology,172.03
754786,psychology,164.26
466964,psychology,161.58
925132,psychology,159.3
968766,psychology,168.06
814540,psychology,159.33
985872,psychology,160.66
156946,psychology,168.35
410911,psychology,165.79
171792,psychology,168.43
296722,psychology,166.19
226270,psychology,161.01
750640,psychology,160.36
900793,psychology,167.86
579938,psychology,159.46
288251,psychology,170.09
658425,psychology,167.82
487455,psychology,164.95
291172,psychology,163.32
436674,psychology,165.39
453158,psychology,183.47
649584,psychology,162.66
271269,psychology,154.4
457363,psychology,174.25
238667,psychology,166.79
415763,psychology,159.59
126638,psychology,178.27
277625,psychology,166.45
466164,psychology,164.98
527376,psychology,158.85
822829,psychology,157.21
140105,psychology,153.18
107125,psychology,160.88
452768,psychology,157.28
664823,psychology,167.01
292265,psychology,161.48
802031,psychology,173.42
269873,psychology,171.94
585319,psychology,164.24
452041,psychology,161.68
503037,psychology,169.89
622012,psychology,156.74
570582,psychology,167.15
516231,psychology,159.47
564760,psychology,161.01
728562,psychology,159.46
163995,psychology,166.59
632209,psychology,158.85
426049,psychology,157.22
973190,psychology,166.46
846541,psychology,160.88
891006,psychology,165.37
199705,psychology,161.29
544436,psychology,164.84
941635,psychology,148.63
981304,psychology,165.96
890102,psychology,173.9
952668,psychology,169.24
683151,psychology,168.51
639171,psychology,161.93
164763,psychology,164.34
616463,psychology,164.7
483571,psychology,163.85
808419,psychology,158.55
519080,psychology,161.29
455265,psychology,162.3
275122,psychology,160.55
493555,psychology,168.09
549358,psychology,177.82
336728,psychology,155.73
891499,psychology,164.03
718158,psychology,155.05
324528,psychology,170.75
864836,psychology,171.36
461327,psychology,153.79
921018,psychology,174.42
509323,psychology,157.1
870527,psychology,164.6
776136,psychology,169.59
166825,psychology,164.14
599362,psychology,176.43
677135,psychology,179.04
910611,psychology,164.09
390317,psychology,152.39
622371,psychology,161.21
815079,psychology,158.45
208806,psychology,158.93
845647,psychology,156.85
901007,psychology,163.75
707743,psychology,175.35
992365,psychology,159.21
491417,psychology,161.7
194271,psychology,169.97
868054,psychology,170.24
191284,psychology,166.08
786491,psychology,169.17
712947,psychology,168.28
619840,psychology,161.12
972215,psychology,165.75
662342,psychology,161.59
234207,psychology,158.15
456112,psychology,166.93
562858,psychology,163.69
800822,psychology,162.23
825586,psychology,164.97
528233,psychology,168.95
440627,psychology,165.55
924399,psychology,164.41
511475,psychology,164.9
274269,psychology,163.59
951140,psychology,158.87
262035,psychology,167.8
951133,psychology,171.36
714920,psychology,160.24
963193,psychology,174.33
394110,psychology,162.29
515383,psychology,161.91
159805,psychology,158.17
673932,psychology,158.77
380815,psychology,157.85
701841,psychology,165.32
109134,psychology,172.43
491524,psychology,166.32
875786,psychology,168.19
650069,psychology,170.98
286612,psychology,149
286807,psychology,162.34
929322,psychology,165.32
204687,psychology,167.4
271946,psychology,155.84
585963,psychology,157.55
539061,psychology,167.82
564734,psychology,162.63
623774,psychology,166.46
764695,psychology,157.81
188136,psychology,153.95
584477,psychology,167.65
595169,psychology,170.13
236001,psychology,172.64
791016,psychology,154.54
622344,psychology,155.65
114038,psychology,154.87
446085,psychology,163.06
770904,psychology,159.78
997859,psychology,170.82
424202,psychology,154.98
690005,psychology,153.33
906416,psychology,164.47
784766,psychology,170.12
790616,psychology,158.71
106527,psychology,156.06
445644,psychology,162.45
772805,psychology,153.94
323619,psychology,163.4
588423,psychology,168.04
936726,psychology,164.55
446900,psychology,152.38
503067,psychology,160.23
794483,psychology,161.57
863181,psychology,173.67
606570,psychology,168.53
472017,psychology,162.97
781507,psychology,170.79
261040,psychology,157.32
795185,psychology,161.31
570032,psychology,171.38
489549,psychology,171.89
398144,psychology,167.48
661781,psychology,166.11
588973,psychology,159.95
530643,psychology,167.56
132558,psychology,158.56
757562,psychology,166.59
359779,psychology,164.91
277365,psychology,169.82
109735,psychology,160.86
653875,psychology,166.94
934784,psychology,167.84
173400,psychology,158.16
111638,psychology,164.19
487080,psychology,172.44
226689,psychology,163.94
207044,psychology,161.53
533196,psychology,165.91
307641,psychology,161.73
405860,psychology,165.83
256034,psychology,162.53
141051,psychology,163.2
995531,psychology,165.94
244222,psychology,171.09
598449,psychology,165.88
342888,psychology,172.73
783584,psychology,151.7
944864,psychology,160.73
555746,psychology,164.65
342869,psychology,158.52
460826,psychology,156
241157,psychology,166.83
809759,psychology,166.8
282953,psychology,164.96
628400,psychology,165.56
260950,psychology,158.32
274472,psychology,160.45
918596,psychology,162.69
341688,psychology,159.37
758655,psychology,165.2
200280,psychology,176.83
746197,psychology,160.54
902784,psychology,167
284973,psychology,157.38
268178,psychology,170.96
658011,psychology,157.76
408893,psychology,164.49
412802,psychology,159.76
513790,psychology,166.23
295204,psychology,163.36
863721,psychology,163.05
743890,psychology,180.17
395069,psychology,159.7
328180,psychology,163.03
458680,psychology,178.65
183179,psychology,156.74
480263,psychology,166.46
643698,psychology,157.14
934788,psychology,169.2
776951,psychology,165.17
436256,psychology,167.03
212514,psychology,161.7
612944,psychology,164.7
944629,psychology,171.72
225275,psychology,150.29
820912,psychology,153.96
261215,psychology,165.68
187431,psychology,159.55
175229,psychology,161.6
844276,psychology,154.74
152735,psychology,158.12
543630,psychology,160.99
915131,psychology,159.15
745782,psychology,158.34
483276,psychology,160.89
267798,psychology,157.91
494431,psychology,170.98
598122,psychology,157.65
232397,psychology,173.7
389740,psychology,161.16
595101,psychology,155
426635,psychology,159.76
740048,psychology,168.65
689909,psychology,169.34
376432,psychology,164.22
201717,psychology,164.94
290997,psychology,166.92
630126,psychology,154.95
511092,psychology,159.97
802901,psychology,152.83
526240,psychology,160.73
617787,psychology,168.73
797169,psychology,167.4
950504,psychology,176.39
114129,psychology,164.25
808731,psychology,150.96
615347,psychology,172.96
214005,psychology,170.63
540215,psychology,159.97
977056,psychology,164.57
318956,psychology,167.76
573329,psychology,165.5
782183,psychology,167.28
428530,psychology,162.66
971461,psychology,163.08
939563,psychology,163.8
835040,psychology,158.78
743385,psychology,171.44
447170,psychology,163.34
409473,psychology,167.23
279264,psychology,158.41
199754,psychology,157.15
793338,psychology,162.78
348243,psychology,161.85
236230,psychology,170.13
813598,psychology,166.77
418537,psychology,166.39
947256,psychology,155.03
139390,psychology,157.76
530451,psychology,164.46
367103,psychology,161.31
326278,psychology,170.68
973578,psychology,170.97
740933,psychology,159.98
509789,psychology,168.31
496494,psychology,171.28
235638,psychology,165.14
511697,psychology,172.59
817066,psychology,169.38
119874,psychology,164.52
641968,psychology,168.32
848142,psychology,164.41
954498,psychology,160.93
251627,psychology,165.35
363900,psychology,163.51
505257,psychology,161.21
531488,psychology,173.43
461922,psychology,164.57
168873,psychology,178.92
956680,psychology,161.61
717897,psychology,166.53
744616,psychology,172.35
460746,psychology,178.91
130520,psychology,165.04
838137,psychology,158.78
182322,psychology,167.9
572427,psychology,155.75
268808,psychology,161.73
231733,psychology,164.86
650600,psychology,171.82
854279,psychology,171.52
